"","pupilid","schoolid","district","bungoma","division","zone","tracking","sbm","girl","agetest","etpteacher","lowstream","stream_meanpercentile","SDstream_std_mark","MEANstream_std_mark","bottomhalf","tophalf","bottomquarter","secondquarter","thirdquarter","topquarter","std_mark","percentile","realpercentile","quantile5p","attrition","wordscore","sentscore","letterscore","spellscore","sentscore24","letterscore24","spellscore24","litscore","additions_score","substractions_score","multiplications_score","mathscoreraw","totalscore","rMEANstream_std_baselinemark","rSDstream_std_baselinemark","rMEANstream_std_total","rSDstream_std_total","rMEANstream_std_math","rSDstream_std_math","rMEANstream_std_lit","rSDstream_std_lit","r2_attrition","r2_age","r2_wordscore","r2_sentscore","r2_letterscore","r2_spellscore","r2_sentscore24","r2_letterscore24","r2_spellscore24","r2_litscore","r2_mathscoreraw","r2_additions_score","r2_substractions_score","r2_multiplications_score","r2_totalscore"
"4416",9421007,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,7,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,1,0,0,0,-1.28568160533905,11.5384578704834,12,3,0,0,0,9,0,0,3.08571434020996,0,0.77142858505249,1,1,0,2,2.77142858505249,-0.862614452838898,0.516766130924225,-0.516661405563354,0.832752346992493,-0.418570160865784,1.05742418766022,-0.482451438903809,0.549707472324371,0,8,4,0,13,0,0,4.45714282989502,0,2.11428570747375,5,2,3,0,7.11428546905518
"4417",9421008,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,10,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,1,0,0,0,-1.28568160533905,10.769229888916,11,3,0,6,8,22,3,4.80000019073486,7.54285717010498,7.19999980926514,6.38571453094482,5,5,0,10,16.3857154846191,-0.862614452838898,0.516766130924225,-0.534028053283691,0.83833372592926,-0.442667067050934,1.05334377288818,-0.496378093957901,0.56292998790741,0,10,20,15,29,9,9,9.94285678863525,21.6000003814697,15.1357135772705,14,7,5,2,29.1357135772705
"4418",9421010,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,8,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,1,0,0,0,-1.21678698062897,16.1538486480713,17,4,0,4,0,32,1,0,10.9714288711548,2.40000009536743,4.34285736083984,3,3,0,6,10.3428573608398,-0.862486064434052,0.517828524112701,-0.52249675989151,0.848020493984222,-0.426643371582031,1.06397271156311,-0.489811331033707,0.568067669868469,0,8,14,0,50,5,0,17.1428565979004,12,10.7857141494751,15,8,6,1,25.7857131958008
"4419",9421012,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,12,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,1,0,0,0,-1.19382202625275,18.4615364074707,19,4,0,3,1,30,1,0.600000023841858,10.2857141494751,2.40000009536743,4.0714282989502,1,1,0,2,6.0714282989502,-0.862458407878876,0.518121480941772,-0.51799339056015,0.8434197306633,-0.418570160865784,1.05742418766022,-0.489067703485489,0.567919492721558,0,12,20,4,35,5,2.40000009536743,12,12,11.6000003814697,2,1,1,0,13.6000003814697
"4420",9421013,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,11,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,1,0,0,0,-1.12492728233337,22.3076934814453,23,5,0,16,0,34,1,0,11.6571426391602,2.40000009536743,7.51428556442261,6,5,0,11,18.5142860412598,-0.862420976161957,0.518819153308868,-0.53955090045929,0.830352425575256,-0.447956830263138,1.04797863960266,-0.500751316547394,0.555279493331909,0,11,20,22,38,7,13.1999998092651,13.0285711288452,16.7999992370605,15.7571430206299,12,8,4,0,27.7571430206299
"4421",9421016,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,7,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,1,0,0,0,-0.918243110179901,24.6153831481934,25,5,0,4,7,37,4,4.19999980926514,12.6857147216797,9.60000038146973,7.62142896652222,6,6,3,15,22.6214294433594,-0.862712919712067,0.519306719303131,-0.552493631839752,0.807473957538605,-0.474961668252945,1.0136604309082,-0.501194536685944,0.554368078708649,0,9,22,36,64,9,21.6000003814697,21.9428577423096,21.6000003814697,21.7857131958008,18,8,7,3,39.7857131958008
"4422",9421018,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,10,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,0,1,0,0,-0.849348366260529,26.9230728149414,27,6,0,0,0,13,0,0,4.45714282989502,0,1.11428570747375,0,3,0,3,4.11428546905518,-0.862943470478058,0.518941223621368,-0.516969323158264,0.837901294231415,-0.41982439160347,1.06079471111298,-0.482927888631821,0.553105175495148,0,10,0,0,10,0,0,3.42857146263123,0,0.857142865657806,2,1,1,0,2.85714292526245
"4423",9421019,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,9,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,0,1,0,0,-0.780453622341156,28.461540222168,29,6,0,10,6,7,1,3.59999990463257,2.40000009536743,2.40000009536743,4.59999990463257,6,5,1,12,16.6000003814697,-0.863239943981171,0.518313586711884,-0.534548699855804,0.837641954421997,-0.453798234462738,1.04142999649048,-0.49054342508316,0.568027913570404,0,3,3,12,44,8,7.19999980926514,15.08571434021,19.2000007629395,11.1214284896851,15,6,6,3,26.1214294433594
"4424",9421020,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,9,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,0,1,0,0,-0.596734344959259,29.9999961853027,30,6,0,8,0,37,1,0,12.6857147216797,2.40000009536743,5.77142858505249,4,1,0,5,10.7714290618896,-0.864351511001587,0.515357792377472,-0.523116052150726,0.847950458526611,-0.423873335123062,1.06400811672211,-0.494222342967987,0.5656378865242,0,10,8,0,62,5,0,21.2571430206299,12,10.3142852783203,10,4,4,2,20.3142852783203
"4425",9421021,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,8,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,0,1,0,0,-0.573769390583038,31.5384635925293,32,7,0,0,0,9,0,0,3.08571434020996,0,0.77142858505249,3,5,0,8,8.77142906188965,-0.86452317237854,0.5148566365242,-0.520485579967499,0.847462236881256,-0.433655083179474,1.06076276302338,-0.482451438903809,0.549707472324371,0,9,0,6,12,1,3.59999990463257,4.11428594589233,2.40000009536743,2.52857160568237,12,5,5,2,14.5285720825195
"4426",9421022,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,10,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,0,1,0,0,-0.527839601039886,33.0769195556641,34,7,0,6,0,21,2,0,7.19999980926514,4.80000019073486,4.5,6,5,1,12,16.5,-0.864888072013855,0.513765752315521,-0.534304916858673,0.837967872619629,-0.453798234462738,1.04142999649048,-0.49025547504425,0.568064153194427,0,10,12,12,35,7,7.19999980926514,12,16.7999992370605,12,11,4,5,2,23
"4427",9421023,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,10,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,0,1,0,0,-0.481909781694412,36.1538391113281,37,8,0,6,0,17,1,0,5.82857131958008,2.40000009536743,3.55714273452759,2,5,0,7,10.5571422576904,-0.865281879901886,0.512556254863739,-0.522802531719208,0.847997307777405,-0.429903298616409,1.06288754940033,-0.487741559743881,0.567099273204803,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4428",9421024,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,8,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,0,1,0,0,-0.390050113201141,39.2307624816895,40,8,0,0,0,24,4,0,8.22857189178467,9.60000038146973,4.45714282989502,5,5,0,10,14.457142829895,-0.866156220436096,0.509778082370758,-0.529689908027649,0.843468904495239,-0.442667067050934,1.05334377288818,-0.490133434534073,0.568071603775024,0,7,20,28,32,6,16.7999992370605,10.9714288711548,14.3999996185303,15.5428562164307,12,5,6,1,27.5428562164307
"4429",9421025,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,8,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,0,1,0,0,-0.390050113201141,38.4615364074707,39,8,0,6,0,23,3,0,7.88571405410767,7.19999980926514,5.27142810821533,4,6,0,10,15.2714281082153,-0.866156220436096,0.509778082370758,-0.531445503234863,0.841538310050964,-0.442667067050934,1.05334377288818,-0.492583066225052,0.567101120948792,0,7,24,6,59,7,3.59999990463257,20.2285709381104,16.7999992370605,16.1571426391602,13,6,7,0,29.1571426391602
"4430",9421026,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,12,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,0,1,0,0,-0.390050113201141,38.4615364074707,39,8,0,10,0,18,2,0,6.17142868041992,4.80000019073486,5.24285697937012,2,5,0,7,12.2428569793701,-0.866156220436096,0.509778082370758,-0.525472044944763,0.846993625164032,-0.429903298616409,1.06288754940033,-0.492492467164993,0.567164778709412,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4431",9421027,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,11,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,0,1,0,0,-0.367085218429565,40.769229888916,41,9,0,0,5,26,0,3,8.91428565979004,0,2.97857141494751,3,2,0,5,7.97857141494751,-0.866392910480499,0.509007930755615,-0.519626200199127,0.846686780452728,-0.423873335123062,1.06400811672211,-0.486379027366638,0.565320491790771,0,10,0,5,28,2,3,9.60000038146973,4.80000019073486,4.35000038146973,9,5,4,0,13.3500003814697
"4432",9421028,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,10,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,0,1,0,0,-0.321155399084091,42.3076858520508,43,9,0,6,0,38,4,0,13.0285711288452,9.60000038146973,7.15714311599731,3,6,3,12,19.1571426391602,-0.866887807846069,0.507375955581665,-0.541374027729034,0.827444314956665,-0.453798234462738,1.04142999649048,-0.499308973550797,0.558082580566406,0,10,8,32,66,8,19.2000007629395,22.6285705566406,19.2000007629395,17.2571430206299,14,8,6,0,31.2571430206299
"4433",9421029,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,9,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,0,1,0,0,-0.252260655164719,43.8461532592773,44,9,0,18,0,35,3,0,12,7.19999980926514,9.30000019073486,5,5,2,12,21.2999992370605,-0.867684304714203,0.504696071147919,-0.547988831996918,0.815982699394226,-0.453798234462738,1.04142999649048,-0.50879442691803,0.535615563392639,0,9,20,26,55,8,15.6000003814697,18.8571434020996,19.2000007629395,18.41428565979,12,7,5,0,30.41428565979
"4434",9421030,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,10,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,0,1,0,0,-0.206330835819244,45.3846092224121,46,10,0,14,2,15,4,1.20000004768372,5.14285707473755,9.60000038146973,7.48571443557739,5,5,3,13,20.4857139587402,-0.868251442909241,0.502752661705017,-0.545376420021057,0.820667326450348,-0.460220694541931,1.03360950946808,-0.500633895397186,0.555517017841339,0,10,22,32,36,8,19.2000007629395,12.3428573608398,19.2000007629395,18.1857147216797,16,5,8,3,34.1857147216797
"4435",9421031,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,10,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,0,1,0,0,-0.137436106801033,46.9230766296387,47,10,0,12,2,33,2,1.20000004768372,11.3142852783203,4.80000019073486,7.32857131958008,2,6,2,10,17.3285713195801,-0.869156420230865,0.499597907066345,-0.536377847194672,0.835104882717133,-0.442667067050934,1.05334377288818,-0.499994456768036,0.556782007217407,0,10,16,12,53,7,7.19999980926514,18.1714286804199,16.7999992370605,14.542857170105,13,7,6,0,27.5428581237793
"4436",9421032,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,8,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,0,1,0,0,-0.114471197128296,48.4615325927734,49,10,0,0,8,37,3,4.80000019073486,12.6857147216797,7.19999980926514,6.17142868041992,2,6,0,8,14.1714286804199,-0.869472563266754,0.498481452465057,-0.529099941253662,0.844064950942993,-0.433655083179474,1.06076276302338,-0.495608299970627,0.563989341259003,0,10,10,6,56,7,3.59999990463257,19.2000007629395,16.7999992370605,12.4000005722046,10,5,5,0,22.4000015258789
"4437",9421033,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,8,0,1,25.8508148193359,0.511851072311401,-0.851436078548431,1,0,0,0,1,0,0.0462831817567348,50,50,10,0,16,0,42,6,0,14.3999996185303,14.3999996185303,11.1999998092651,4,6,2,12,23.2000007629395,-0.871889054775238,0.48972961306572,-0.554572105407715,0.803378403186798,-0.453798234462738,1.04142999649048,-0.518948495388031,0.502907335758209,0,10,22,24,70,8,14.3999996185303,24,19.2000007629395,19.9000015258789,18,8,7,3,37.9000015258789
"4438",9421034,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,8,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,1,0,0.184072643518448,52.3076934814453,53,11,0,15,13,57,3,7.80000019073486,19.5428562164307,7.19999980926514,12.3857145309448,8,3,3,14,26.3857154846191,0.896461963653564,0.462845325469971,0.538110315799713,0.88150554895401,0.438941687345505,0.732872545719147,0.50284481048584,1.12938022613525,0,8,22,25,52,8,15,17.8285713195801,19.2000007629395,18.5071430206299,19,8,7,4,37.5071411132812
"4439",9421035,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,8,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,1,0,0.207037553191185,54.6153831481934,55,11,0,0,6,44,0,3.59999990463257,15.08571434021,0,4.67142868041992,4,6,2,12,16.6714286804199,0.896146774291992,0.464024573564529,0.555094480514526,0.873944938182831,0.445190131664276,0.73962014913559,0.53147155046463,1.10554468631744,0,8,12,12,55,4,7.19999980926514,18.8571434020996,9.60000038146973,11.91428565979,11,3,6,2,22.91428565979
"4440",9421036,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,8,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,1,0,0.207037553191185,53.8461532592773,54,11,0,8,3,38,5,1.79999995231628,13.0285711288452,12,8.70714282989502,4,6,3,13,21.7071418762207,0.896146774291992,0.464024573564529,0.544269979000092,0.883814215660095,0.441811919212341,0.737598836421967,0.513274729251862,1.12315797805786,0,11,22,24,47,9,14.3999996185303,16.1142864227295,21.6000003814697,18.5285720825195,10,4,6,0,28.5285720825195
"4441",9421037,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,9,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,1,0,0.230002477765083,56.9230766296387,57,12,0,0,2,48,0,1.20000004768372,16.4571437835693,0,4.4142861366272,4,3,0,7,11.41428565979,0.895839095115662,0.465166658163071,0.571201264858246,0.849289357662201,0.469902813434601,0.710231423377991,0.532884836196899,1.10400283336639,0,10,0,2,52,2,1.20000004768372,17.8285713195801,4.80000019073486,5.95714282989502,11,7,4,0,16.9571418762207
"4442",9421039,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,9,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,1,0,0.275932282209396,58.4615364074707,59,12,0,0,6,0,0,3.59999990463257,0,0,0.899999976158142,5,4,0,9,9.89999961853027,0.895246028900146,0.467340469360352,0.576818823814392,0.839103937149048,0.45840322971344,0.730093717575073,0.55559766292572,1.0769510269165,0,10,6,4,11,3,2.40000009536743,3.77142858505249,7.19999980926514,4.84285736083984,11,7,4,0,15.8428573608398
"4443",9421040,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,10,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,1,0,0.298897206783295,60.769229888916,61,13,0,13,0,22,9,0,7.54285717010498,21.6000003814697,10.5357151031494,4,4,0,8,18.5357151031494,0.894960641860962,0.468372762203217,0.550577580928802,0.879091143608093,0.463870912790298,0.721605598926544,0.507371783256531,1.12738287448883,0,13,22,34,31,9,20.3999996185303,10.6285715103149,21.6000003814697,18.6571426391602,12,4,5,3,30.6571426391602
"4444",9421042,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,10,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,1,0,0.367791950702667,63.8461532592773,64,13,0,6,4,13,0,2.40000009536743,4.45714282989502,0,3.21428561210632,2,3,1,6,9.2142858505249,0.894149303436279,0.471254616975784,0.579516410827637,0.833981335163116,0.476527601480484,0.695709526538849,0.539910912513733,1.09606659412384,0,9,4,2,20,2,1.20000004768372,6.85714292526245,4.80000019073486,4.2142858505249,13,7,6,0,17.2142868041992
"4445",9421044,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,10,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,1,0,0.666335761547089,66.9230728149414,67,14,0,6,5,37,0,3,12.6857147216797,0,5.42142868041992,4,5,2,11,16.4214286804199,0.891408264636993,0.480134278535843,0.555746376514435,0.873118102550507,0.4490767121315,0.739033699035645,0.527529656887054,1.1097377538681,0,9,18,26,43,4,15.6000003814697,14.7428569793701,9.60000038146973,14.4857139587402,15,9,6,0,29.4857139587402
"4446",9421045,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,8,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,1,0,0.689300715923309,68.461540222168,69,14,0,24,24,53,9,14.3999996185303,18.1714286804199,21.6000003814697,19.5428581237793,4,4,0,8,27.5428581237793,0.891249656677246,0.480580389499664,0.53717565536499,0.879147827625275,0.463870912790298,0.721605598926544,0.500017702579498,1.11312246322632,0,9,24,38,48,9,22.7999992370605,16.4571437835693,21.6000003814697,21.2142848968506,16,8,8,0,37.2142868041992
"4447",9421046,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,8,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,1,0,0.804125249385834,70.7692260742188,71,15,0,24,4,48,7,2.40000009536743,16.4571437835693,16.7999992370605,14.91428565979,4,5,1,10,24.91428565979,0.890569388866425,0.4823117852211,0.539639949798584,0.883453547954559,0.453477382659912,0.735869586467743,0.499053597450256,1.12830173969269,0,9,20,34,67,9,20.3999996185303,22.9714279174805,21.6000003814697,21.2428569793701,14,6,8,0,35.2428588867188
"4448",9421047,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,8,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,1,0,0.82709014415741,73.0769195556641,74,15,0,2,0,21,1,0,7.19999980926514,2.40000009536743,2.90000009536743,3,5,1,9,11.8999996185303,0.890455901622772,0.482558459043503,0.569495558738708,0.85224324464798,0.45840322971344,0.730093717575073,0.541871666908264,1.0937774181366,0,11,18,0,32,7,0,10.9714288711548,16.7999992370605,11.4428567886353,17,7,7,3,28.4428558349609
"4449",9421048,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,10,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,1,0,0.82709014415741,72.3076934814453,73,15,0,4,0,31,3,0,10.6285715103149,7.19999980926514,5.45714282989502,8,5,2,15,20.4571418762207,0.890455901622772,0.482558459043503,0.546550631523132,0.882552742958069,0.436584889888763,0.725269734859467,0.527348577976227,1.10992646217346,0,10,22,20,43,9,12,14.7428569793701,21.6000003814697,17.58571434021,19,9,7,3,36.5857162475586
"4450",9421049,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,10,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,1,0,0.987844526767731,74.6153869628906,75,15,0,6,4,25,2,2.40000009536743,8.5714282989502,4.80000019073486,5.44285678863525,3,6,0,9,14.4428567886353,0.889873623847961,0.48335525393486,0.56130039691925,0.86539763212204,0.45840322971344,0.730093717575073,0.527420938014984,1.10985112190247,0,10,24,30,26,10,18,8.91428565979004,24,18.7285709381104,13,7,5,1,31.7285709381104
"4451",9421050,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,8,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,0,1,1.01080942153931,76.1538467407227,77,16,0,22,10,61,4,6,20.91428565979,9.60000038146973,14.6285705566406,3,6,3,12,26.6285705566406,0.889820873737335,0.483335822820663,0.537894248962402,0.881072103977203,0.445190131664276,0.73962014913559,0.499339312314987,1.12865376472473,0,11,24,30,67,8,18,22.9714279174805,19.2000007629395,21.0428581237793,15,7,7,1,36.0428581237793
"4452",9421051,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,11,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,0,1,1.03377437591553,77.6923065185547,78,16,0,0,0,18,2,0,6.17142868041992,4.80000019073486,2.7428572177887,8,6,0,14,16.7428569793701,0.88977587223053,0.483282864093781,0.554910182952881,0.874175131320953,0.438941687345505,0.732872545719147,0.542871356010437,1.09259855747223,0,9,0,2,38,4,1.20000004768372,13.0285711288452,9.60000038146973,5.95714282989502,12,1,7,4,17.9571418762207
"4453",9421052,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,8,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,0,1,1.05673921108246,80,80,16,0,6,4,46,2,2.40000009536743,15.7714281082153,4.80000019073486,7.24285697937012,3,5,0,8,15.2428569793701,0.889738440513611,0.483196258544922,0.558969855308533,0.86877429485321,0.463870912790298,0.721605598926544,0.519036412239075,1.11813354492188,0,8,8,4,57,5,2.40000009536743,19.5428562164307,12,10.4857139587402,11,7,4,0,21.4857139587402
"4454",9421054,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,10,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,0,1,1.07970416545868,81.538459777832,82,17,0,12,0,15,6,0,5.14285707473755,14.3999996185303,7.88571405410767,4,4,3,11,18.8857135772705,0.889708697795868,0.483075976371765,0.549796640872955,0.879859805107117,0.4490767121315,0.739033699035645,0.516392111778259,1.12052285671234,0,10,16,16,36,9,9.60000038146973,12.3428573608398,21.6000003814697,14.8857135772705,17,9,6,2,31.8857135772705
"4455",9421055,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,9,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,0,1,1.1945286989212,83.8461532592773,84,17,0,20,24,54,8,14.3999996185303,18.5142860412598,19.2000007629395,18.0285720825195,4,6,2,12,30.0285720825195,0.889676153659821,0.481964737176895,0.535990238189697,0.871466934680939,0.445190131664276,0.73962014913559,0.498471438884735,1.12023568153381,0,9,22,32,70,9,19.2000007629395,24,21.6000003814697,21.6999988555908,14,5,6,3,35.6999969482422
"4456",9421056,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,8,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,0,1,1.24045860767365,86.1538467407227,87,18,0,6,5,44,8,3,15.08571434021,19.2000007629395,10.8214282989502,5,5,2,12,22.8214282989502,0.889717698097229,0.48127955198288,0.542461693286896,0.88428008556366,0.445190131664276,0.73962014913559,0.506577670574188,1.12784087657928,0,8,22,30,56,9,18,19.2000007629395,21.6000003814697,20.2000007629395,11,5,6,0,31.2000007629395
"4457",9421057,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,0,9,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,0,1,1.30935323238373,90,90,18,0,16,28,46,8,16.7999992370605,15.7714281082153,19.2000007629395,16.9428558349609,6,5,3,14,30.9428558349609,0.889838874340057,0.479989379644394,0.535846173763275,0.867680311203003,0.438941687345505,0.732872545719147,0.498128414154053,1.12397611141205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4458",9421058,942,"BUTERE/M",0,"MUMIAS","MUMIAS EAST",1,1,1,10,1,0,75.8173065185547,0.47595089673996,0.878043532371521,0,1,0,0,0,1,1.30935323238373,87.6923065185547,88,18,0,20,13,37,7,7.80000019073486,12.6857147216797,16.7999992370605,14.3214282989502,8,6,3,17,31.3214282989502,0.889838874340057,0.479989379644394,0.535834014415741,0.865950882434845,0.433463335037231,0.700276434421539,0.499687701463699,1.12896502017975,0,10,24,32,60,8,19.2000007629395,20.5714282989502,19.2000007629395,20.7428588867188,18,8,8,2,38.7428588867188
